4,8.3166,-0.92475,-0.79063,0.21997,-0.029097,-0.56179,-0.90653,-0.14892,-0.37401,2.355,9.3289,4.3114,0.080659,-0.48753,-0.49605,-0.66804,-0.39965,-0.27674,3.4038,-6.4715,6.3706,-0.046447,0.059905,-0.97628,0.002545,0.75272,-0.78975,-8.2113,7.8329,-1.2353,-0.68395,0.52812,0.96069,0.69812,-0.24255,-0.011858,-5.343,-4.3641,-3.5823,-0.57513,-0.54701,1.0303,0.47873,0.41275,0.16325
4,8.3166,1.574,3.2825,-1.25,0.17162,-0.72214,-0.74517,-0.073878,-0.50087,1.0087,7.4918,6.2896,-0.18697,-0.24277,1.128,-0.10705,-0.80163,-0.836,-5.4137,-5.9192,5.9722,-0.27404,-0.40845,-1.1097,0.31563,0.50262,-0.60477,-6.6473,0.10156,0.053602,-1.6407,0.059225,1.3833,0.46735,-0.19514,-0.10025,-13.086,-18,-1.9612,0.70795,-0.97504,1.2784,0.67046,0.15519,0.11443
4,8.3167,-1.3767,1.6756,-1.6303,0.37418,-0.026422,-0.85137,0.33989,-0.5167,1.9263,8.9367,0.86404,-0.94476,0.9037,3.4548,-0.3837,-1.615,-0.099476,-13.358,-8.5837,5.3359,0.4789,-2.3173,-3.492,0.12498,0.59421,-0.49796,-6.8391,-2.185,2.6683,-1.1317,0.13497,-2.064,0.47752,-0.19819,-0.14301,-6.6617,-10.344,-3.3456,-1.2097,-0.66156,-0.74688,0.64675,0.18681,0.089879
4,8.317,-0.92269,1.637,-0.4725,0.31112,-0.11883,-0.70514,0.14792,-0.54225,1.6222,7.4201,6.9952,0.1084,0.19849,0.54712,-0.19816,-0.89819,-0.7899,-7.7679,-6.7103,4.9693,0.10987,-0.38863,-0.22948,0.3236,0.45976,-0.49928,-6.8861,1.7165,-4.8139,1.1699,-0.73619,-1.7453,0.40283,-0.39538,0.078968,-8.1022,-0.72684,0.13428,0.28088,-0.20982,-0.75269,0.61683,0.20414,0.073634
4,8.3171,-0.90268,5.4825,1.9027,0.439,-0.11464,-0.79111,-0.089066,-0.60608,-8.6041,7.4477,-2.8461,0.76351,1.8785,2.2887,-0.16637,-0.8209,0.03976,7.0286,-5.4601,7.2587,-0.32124,-3.3671,-3.3636,0.19026,0.50535,-0.92636,-12.125,6.1419,0.41535,1.3598,-0.19964,-0.96469,0.66335,-0.14233,-0.15729,-6.9789,-3.6755,-0.77346,1.5876,-0.12099,0.8155,0.36938,0.44224,0.043613
4,8.3172,0.61931,1.3636,-0.23646,0.8729,-0.008713,-0.75233,-0.27834,-0.47646,-6.1411,8.615,2.8412,0.084742,-0.75999,0.49023,-0.059916,-0.65006,-0.18395,0.81401,-5.6042,8.1998,0.13017,-0.41389,-0.57149,0.31122,0.52302,-0.91973,-8.0685,0.90886,-1.1004,0.12386,-0.19212,0.82973,0.68848,-0.16505,0.044781,-8.1011,-2.8978,-2.8299,-0.018751,0.20582,1.8766,0.35519,0.49068,0.039212
4,8.3174,-0.81081,-0.18075,0.63237,0.32508,0.14347,-0.85506,0.04722,-0.41138,3.3649,7.6693,4.7033,0.16066,0.35652,-0.19435,-0.46337,-0.9462,-0.67277,-0.95203,-7.4891,5.9602,0.57336,0.063178,1.0332,-0.1202,0.59137,-0.61333,-8.4554,2.5894,-1.7095,0.068364,0.11835,-1.0594,0.51843,-0.37811,0.007503,-8.2875,-2.2023,0.17229,-0.55063,0.1979,-0.96149,0.61627,0.27614,0.1116
4,8.318,-0.70288,5.4992,-4.7677,0.96853,0.92275,-0.85336,0.25476,-0.51258,-0.51616,10.227,-1.5127,-0.31814,1.0261,3.0013,-0.18694,-1.6402,-0.29761,-7.3668,-9.6607,2.7362,0.9056,-0.12254,-2.5244,0.39655,0.62012,-0.40767,-6.2069,1.4347,2.4139,-1.7821,0.69671,-0.18012,0.43796,-0.27457,-0.18039,-13.492,-2.3233,-1.6211,-2.2793,-0.34453,1.8194,0.64199,0.23126,0.069299
4,8.318,-0.92328,2.6602,-0.53717,-0.12626,-0.1798,-0.75648,0.1121,-0.52968,2.732,6.8881,6.4683,-0.025252,-0.018108,1.0018,-0.30994,-0.68596,-0.85084,-4.3412,-7.7094,5.2102,-0.60651,-0.91144,-0.85217,-0.14878,0.44899,-0.70634,-6.6025,2.1291,-0.5411,0.99373,0.3727,-0.581,0.43739,-0.32998,-0.17684,-9.2181,-1.9574,-1.0488,0.67908,-0.030362,0.048295,0.58981,0.014755,0.27002
4,8.318,-1.3153,3.6616,1.2123,-0.62231,0.40026,-0.68081,0.047505,-0.54652,-0.45779,7.8719,4.9091,0.51393,1.0963,-1.32,-0.023127,-0.90521,-0.60187,-4.6705,-6.0523,5.7874,0.92474,-0.71544,1.7518,0.4106,0.31321,-0.69671,-9.9139,2.2789,-3.3312,-0.046337,-0.33855,-0.81814,0.55369,-0.32649,0.13743,-13.437,-1.7076,-1.8337,-1.1406,-0.45997,-2.9836,0.46069,0.37888,-0.012024
4,8.3181,0.38578,0.67293,-0.94847,-0.30082,-0.041884,-0.76538,-0.26167,-0.43344,-7.0703,6.96,3.1681,-0.12787,-0.30922,-1.0079,0.045093,-0.66305,-0.29712,0.55818,-4.7741,9.1499,-0.53251,0.79909,0.046687,0.39289,0.46711,-0.91921,-7.4848,1.6057,-1.3088,0.3353,0.12996,2.0227,0.63925,-0.25606,0.045464,-7.5452,-3.4798,-2.607,-0.44304,0.13702,1.7683,0.3881,0.50594,0.067177
4,8.3184,-0.70208,2.9302,-0.55242,0.17653,-0.068021,-0.71751,0.11501,-0.58901,2.5354,7.1379,6.4537,-0.19596,-0.051193,0.83412,-0.35512,-0.71557,-0.85852,-1.7351,-9.1532,6.6904,0.42664,-0.36012,-0.22046,-0.15884,0.48527,-0.66208,-7.54,3.6124,-1.2813,0.95954,0.10521,-0.8859,0.4656,-0.2817,-0.17053,-8.1666,0.080775,-0.52042,0.50923,-0.19124,-0.066805,0.60047,-0.018684,0.24494
4,8.3185,-0.25082,0.23025,0.18534,0.011673,-0.40143,-0.87483,-0.21597,-0.35165,1.5083,9.1203,3.8429,0.007952,-0.59817,-0.14909,-0.53002,-0.47503,-0.26846,2.1375,-7.7977,5.3148,-0.26413,0.23066,-0.85922,0.032171,0.76908,-0.77325,-7.6151,3.6908,-0.34037,-0.04536,0.044904,0.3479,0.70697,-0.23481,-0.009524,-7.7342,-4.5402,-0.39214,-0.5471,-0.61199,0.96153,0.45223,0.44232,0.18963
4,8.3186,1.1085,2.2932,0.026916,0.50245,-0.15441,-0.8007,-0.46977,-0.37325,-4.8094,5.7445,6.8638,0.34241,-0.13906,-0.027065,-0.21448,-0.6094,-0.62392,1.6785,-5.1852,6.5951,-0.037336,-0.057381,-0.5424,0.16413,0.62922,-0.929,-7.7663,1.9176,0.61824,-0.082316,-0.39653,0.51018,0.69079,-0.084989,-0.15348,-8.9919,-2.4726,-1.3713,-0.18705,0.30232,1.4901,0.42834,0.45366,0.010432
4,8.3187,-1.0693,2.107,0.24789,-0.097343,0.13848,-0.73385,0.15814,-0.54757,2.7241,6.3468,6.5898,-0.029735,0.26577,-0.083288,-0.36528,-0.62234,-0.86133,-1.5712,-7.6668,8.5595,0.93427,-0.32963,0.80306,-0.11891,0.4539,-0.69898,-8.765,2.3751,-0.73429,0.43276,0.071287,-0.85813,0.47757,-0.27254,-0.14814,-9.4804,2.9112,-0.64706,0.14347,-0.12399,-1.1142,0.58771,0.068509,0.23737
4,8.3188,-0.69408,2.781,0.66616,0.17286,0.032144,-0.75962,-0.15591,-0.54359,-2.4812,9.6831,4.7236,0.087801,-0.44487,0.19423,-0.357,-0.54184,-0.4239,2.2221,-7.7017,6.6665,-0.1248,0.14716,-1.1143,-0.038041,0.58976,-1.088,-9.2035,-2.4117,-0.84295,-0.56708,-0.23303,0.14728,0.66794,-0.066061,-0.054211,-7.6611,-2.2205,-0.90811,-0.81123,-0.13989,0.50283,0.39122,0.39859,0.1637
