2,11.076,-0.16669,-1.0355,1.1329,-0.13366,0.52679,-1.151,0.17896,-0.47064,-5.8612,12.195,5.8858,2.0315,1.0686,2.0525,0.20493,-0.81142,-0.37767,5.5882,-11.751,-2.5023,-2.2331,-1.7515,4.9528,1.0466,0.52225,-0.5832,-25.611,8.8382,-0.90862,-0.15379,-2.152,-4.6569,0.51143,-0.49559,0.36432,-10.867,0.94054,2.6773,0.99803,1.3154,-1.1289,0.29986,0.63712,0.31063
2,11.076,-1.571,2.9768,0.4259,-7.8083,-0.88823,-0.67497,0.13686,-0.60283,0.38251,13.504,5.5845,0.75874,0.75321,-1.34,-0.096527,-0.1688,-0.67811,1.2175,-7.4284,8.1902,0.72881,1.3486,0.45193,0.34301,0.74091,-0.81807,-34.576,-1.9515,-3.4503,0.48589,1.772,4.6274,0.70506,-0.44919,0.43881,-12.707,33.681,-5.0969,-1.0147,-1.0069,-1.8301,0.69239,0.75584,-0.15815
2,11.076,-2.2903,4.6926,2.6363,1.2754,-0.089141,-1.1258,0.2671,-0.52467,-6.4189,13.879,2.825,0.97896,2.1941,2.8365,-0.039753,-0.79888,-0.38245,3.887,-1.702,1.9549,-1.7602,-1.1017,2.6128,1.053,0.41729,-0.55424,-17.561,12.718,0.6297,0.29688,-2.0848,-4.1051,0.58561,-0.39523,0.37718,-9.1117,2.789,1.7019,0.78016,0.52012,-0.24911,0.33694,0.64795,0.25172
2,11.076,0.61814,0.18118,2.2239,0.48841,-0.10704,-0.88509,0.086432,-0.50162,-3.3892,10.491,3.5883,1.9297,1.666,1.3908,0.041836,-0.74723,-0.37803,5.7921,-9.7782,0.6587,-0.64574,-0.90831,3.2511,0.55494,0.9928,-0.29076,-21.517,2.9498,-2.8371,-0.50913,-1.0133,-4.5468,0.68608,-0.20705,0.45371,-7.8662,7.0587,-0.54695,0.1413,0.31475,-1.248,0.89414,0.64968,-0.2741
2,11.077,-3.3847,-6.9099,-3.0094,-3.3317,-0.093973,-1.1916,0.12637,-0.31864,-10.34,27.978,1.9559,-2.0752,-0.68177,-4.7519,0.12819,-0.76602,-0.45165,2.3169,-17.77,12.846,-0.093445,-0.070248,-6.0087,0.69349,0.60641,-1.0469,-32.705,17.244,-0.15965,-2.4031,2.1958,2.9136,0.47053,-0.56915,0.3565,-10.743,41.701,-2.621,-1.6823,0.57878,-0.99336,0.35061,0.64008,0.26637
2,11.077,1.9118,5.9757,3.5229,0.23871,0.57503,-0.76349,-0.19985,-0.73559,-4.384,14.033,3.9128,-3.2995,3.0938,0.56353,0.40343,-0.7986,-0.41078,-1.4116,-13.97,6.0347,0.58633,-1.6801,3.1062,0.73363,0.59175,-0.81119,-20.58,3.8036,0.78491,-2.2845,0.58149,-3.6142,0.47304,-0.5016,0.032856,-14.876,10.159,-3.782,-0.086324,0.37688,-3.271,0.4873,0.55447,0.053562
2,11.078,-0.31604,-8.0298,-1.2461,0.35056,-0.73181,-1.1689,0.043339,-0.36095,-11.626,31.438,-1.7372,-0.051028,-3.0412,-3.5308,0.33665,-0.7365,-0.36869,6.611,-19.189,13.297,-1.1679,-0.78995,-6.035,0.37339,0.62886,-1.083,-37.673,15.467,-1.503,-2.7111,1.9534,3.6519,0.47488,-0.56107,0.35825,-9.2276,32.538,0.82538,-2.3708,1.3118,-2.4233,0.369,0.66412,0.24852
2,11.079,-0.43607,5.2624,2.2313,-0.24165,0.2866,-0.67127,0.053741,-0.58949,-3.9416,11.726,-6.7971,1.9992,4.0603,0.32272,0.17325,-0.63961,-0.050319,8.9046,-10.626,0.20994,0.7604,-1.2599,1.9633,0.24308,0.92909,-0.47019,-21.987,7.6669,4.7362,-0.061332,-0.77436,-2.5822,0.73211,-0.3903,0.333,-14.881,6.3996,4.5692,1.9427,0.97912,-1.1068,0.89886,0.85198,-0.11602
2,11.079,2.0751,2.363,-1.4565,-0.14563,0.28354,-0.84579,0.16048,-0.48228,6.2297,3.0386,-1.5633,0.043466,-0.53365,-2.3387,0.26916,-0.5384,-0.49294,0.70374,-5.983,1.1491,0.3273,0.48403,-0.076533,-0.45204,1.081,-0.16298,-6.1071,-9.4703,2.0458,-1.5904,0.20422,3.1366,0.74772,-0.50467,0.38153,-19.004,-8.9536,1.9513,0.33437,0.62978,3.7519,1.1016,0.5954,-0.066044
2,11.08,-0.81547,3.0409,2.0339,-0.3968,-0.038687,-0.71782,0.13607,-0.58174,1.5313,6.2701,6.3651,-0.79748,-0.94098,1.7128,-0.02588,-0.2225,-0.66351,2.793,-4.7931,7.1141,-0.34196,-2.0997,-1.5366,0.37722,0.76327,-0.80236,-14.371,-4.9759,-6.9877,0.87805,0.22482,-4.0341,0.64152,-0.51923,0.35211,-16.088,3.8168,-2.4586,-0.44692,0.39907,-2.1957,0.69858,0.75242,-0.10966
2,11.081,-2.9123,-5.0289,2.9111,0.049392,0.11271,-1.171,0.22314,-0.46353,3.8607,17.343,1.0873,2.3144,2.9256,5.2901,0.62066,-0.67084,-0.70914,-9.3271,-29.044,2.9159,0.025125,-2.8004,5.5629,0.88403,0.99514,-0.062698,-24.07,-15.429,10.659,1.4097,0.29156,1.6457,0.06702,-0.78515,0.1861,-36.573,-12.945,-1.9407,2.7825,1.5032,-3.866,0.63753,0.49063,0.18616
2,11.083,-0.76307,4.8972,0.95207,0.53992,0.32994,-0.73914,0.18135,-0.54019,-2.3014,10.633,6.7447,0.30763,-0.82241,0.86001,-0.06786,-0.16281,-0.67876,-1.7916,-8.2407,10.803,-0.1447,-1.1389,-0.9082,0.35879,0.73703,-0.81251,-11.374,-1.2074,-15.365,-2.1883,-1.0028,-3.2718,0.62863,-0.54675,0.41205,-15.704,5.543,-4.7379,-1.2342,-0.26611,-2.9366,0.74664,0.7367,-0.20448
2,11.083,1.4406,-0.42789,2.63,-0.10535,0.78829,-0.83879,-0.17283,-0.65147,-4.815,11.192,4.3881,-0.58847,2.7306,0.70598,0.36494,-0.79439,-0.47293,1.969,-12.097,1.3759,-1.3114,-2.265,1.7802,0.67316,0.62883,-0.77369,-25.282,9.7869,2.3489,-1.827,-0.18771,-3.9245,0.47039,-0.50361,0.076306,-15.095,13.52,-5.1542,0.40508,0.42006,-3.5298,0.43962,0.57287,0.063159
2,11.083,5.7602,26.048,-5.4421,-5.3465,-0.42754,-0.45264,0.078753,-0.77182,0.518,11.372,6.2466,0.65023,1.0356,-2.1886,-0.085724,-0.18005,-0.67155,0.26483,-9.4796,9.28,-0.006469,1.6383,1.0438,0.3363,0.77982,-0.78589,-31.684,-0.39532,-8.7958,-1.3668,1.8111,5.3846,0.77195,-0.37363,0.36367,-27.02,23.528,-0.5851,3.0068,1.1823,-1.6557,0.70671,0.76526,-0.14287
